domain,name,min,max,avg,total,count 
ov__op__gpu,multiply:/final_block2/Mul,5800,1487100,23773.563218390806,2068300,87
ov__op__gpu,convolution:/final_block2/conv4/Conv/WithoutBiases,10400,1890200,33394.252873563215,2905300,87
ov__op__gpu,convolution:/final_block2/conv5/Conv/WithoutBiases,9700,1784900,31250.57471264368,2718800,87
ov__op__gpu,interpolate:/final_block3/interp/Resize,5700,1474800,24520.689655172413,2133300,87
ov__op__gpu,convolution:/final_block3/conv1/Conv/WithoutBiases,9200,1467600,27683.908045977012,2408500,87
ov__op__gpu,add:/final_block3/Add,5200,1618400,24668.96551724138,2146200,87
ov__op__gpu,reducemean:/final_block3/ReduceMean,13700,2062700,38764.36781609195,3372500,87
ov__op__gpu,convolution:/final_block3/conv2/Conv/WithoutBiases,6600,2016000,30567.816091954024,2659400,87
ov__op__gpu,convolution:/final_block3/conv3/Conv/WithoutBiases,6400,2352200,34082.75862068965,2965200,87
ov__op__gpu,multiply:/final_block3/Mul,5800,1559400,24600.0,2140200,87
ov__op__gpu,convolution:/final_block3/conv4/Conv/WithoutBiases,7400,1489000,26183.908045977012,2278000,87
ov__op__gpu,convolution:/final_block3/conv5/Conv/WithoutBiases,8500,1902100,32404.597701149425,2819200,87
ov__op__gpu,convolutionbackpropdata:ConvolutionBackpropData_1419,12700,1814300,35367.816091954024,3077000,87
ov__op__gpu,result:alphas/sink_port_0,9400,1667400,32539.080459770114,2830900,87
Plugin,set_tensor,300,393100,9588.57142857143,1678000,175
Plugin,get_tensor,800,9800,2993.0232558139537,257400,86
Plugin,get_tensors,400,6500,1018.2352941176471,173100,170
ov__phases__gpu__inference,SyncInferenceGPU::wait,92700,3171200,841368.9655172414,73199100,87
ov__phases__gpu__inference,SyncInferenceGPU::infer::onnx_Frontend_IR,1401600,275666900,5224963.218390805,454571800,87
SnippetsTransform,Snippets::SetTopologicalOrder,300,43900,1187.1473354231975,378700,319
SnippetsTransform,Snippets::EnumerateNodes,1599400,1599400,1599400.0,1599400,1
SnippetsTransform,Snippets::GetSnippetsNodeType,100,5200,627.8996865203761,200300,319
SnippetsTransform,Snippets::is_supported_op,400,391800,4174.149659863946,613600,147
SnippetsTransform,Snippets::validate_and_infer_types,7200,423100,26976.315789473683,1025100,38
SnippetsTransform,Snippets::wrap_node_as_subgraph,22200,1615200,135050.0,2160800,16
SnippetsTransform,Snippets::CreateSubgraph_callback,29900,4378100,368315.7894736842,6998000,19
SnippetsTransform,Snippets::GetSnippetsSubgraphType,100,2800,1033.3333333333333,3100,3
SnippetsTransform,Snippets::op::Validate,800,60400,4668.75,74700,16
SnippetsTransform,Snippets::CommonOptimizations,15700,1820700,133012.5,2128200,16
SnippetsTransform,Snippets::Canonicalization,1000,4500,1612.5,25800,16
SnippetsTransform,Snippets::AnalyzeBroadcastableInputs,3600,33100,7325.0,117200,16
SnippetsTransform,Snippets::AlignElementTypes,200,10500,1006.25,16100,16
SnippetsTransform,ov::intel_cpu::pass::BrgemmToBrgemmCPU,3500,34000,6168.75,98700,16
SnippetsTransform,Snippets::op::PropagatePrecision,5500,39000,8943.75,143100,16
SnippetsTransform,Snippets::op::data_flow_transformations,139100,17545900,1354056.25,21664900,16
SnippetsTransform,Snippets::op::control_flow_transformations_::convert_body_to_linear_ir,15400,839100,72375.0,1158000,16
SnippetsTransform,Snippets::OptimizeDomain,1700,15700,3781.25,60500,16
SnippetsTransform,Snippets::MarkLoops,5900,56700,13875.0,222000,16
SnippetsTransform,Snippets::BrgemmBlocking,200,2900,418.75,6700,16
SnippetsTransform,Snippets::ParallelizeGatedMlpNLoops,200,4300,668.75,10700,16
SnippetsTransform,Snippets::ReduceMaxDecompositionLowered,200,2400,462.5,7400,16
SnippetsTransform,Snippets::FuseLoops,1600,20400,3587.5,57400,16
SnippetsTransform,Snippets::SplitLoops,400,9000,1212.5,19400,16
SnippetsTransform,Snippets::MoveResultOutOfLoop,400,7200,968.75,15500,16
SnippetsTransform,Snippets::InsertBrgemmCopyBuffers,200,2300,412.5,6600,16
SnippetsTransform,Snippets::InsertBuffers,1500,14900,3175.0,50800,16
SnippetsTransform,Snippets::InsertLoadStore,22600,127100,38262.5,612200,16
SnippetsTransform,Snippets::MoveScalarToConsumer,300,4100,762.5,12200,16
SnippetsTransform,Snippets::InsertBroadcastMove,1200,9700,1925.0,30800,16
SnippetsTransform,Snippets::LoadMoveBroadcastToBroadcastLoad,300,2400,581.25,9300,16
SnippetsTransform,Snippets::ExtractLoopInvariants,1400,18800,3312.5,53000,16
SnippetsTransform,Snippets::ValidateShapes,400,4500,775.0,12400,16
SnippetsTransform,Snippets::ValidateUnifiedLoops,2900,19400,5518.75,88300,16
SnippetsTransform,Snippets::InitLoops,1500,43000,5012.5,80200,16
SnippetsTransform,Snippets::AdjustBrgemmCopyBLoopPorts,300,6200,731.25,11700,16
SnippetsTransform,Snippets::SetDynamicWAToOuterMostLoop,100,2200,377.77777777777777,3400,9
SnippetsTransform,Snippets::InsertLoops,9700,134900,25512.5,408200,16
SnippetsTransform,Snippets::FuseLoadStoreConvert,300,6900,825.0,13200,16
SnippetsTransform,Snippets::ComputeBufferAllocationSize,100,1000,200.0,1800,9
SnippetsTransform,Snippets::MarkInvariantShapePath,2600,30000,5225.0,83600,16
SnippetsTransform,Snippets::SetBufferRegGroup,2000,26800,4362.5,69800,16
SnippetsTransform,Snippets::DefineBufferClusters,2400,20600,4525.0,72400,16
SnippetsTransform,Snippets::SolveBufferMemory,100,1500,306.25,4900,16
SnippetsTransform,Snippets::NormalizeBufferRegisterGroups,100,1700,206.66666666666666,3100,15
SnippetsTransform,Snippets::PropagateBufferOffset,100,700,166.66666666666666,1500,9
SnippetsTransform,Snippets::AllocateBuffers,10300,5189100,337218.75,5395500,16
SnippetsTransform,Snippets::CleanRepeatedDataPointerShifts,1100,14500,2956.25,47300,16
SnippetsTransform,Snippets::ValidateBuffers,300,2700,512.5,8200,16
SnippetsTransform,Snippets::Validate,3100,32800,6168.75,98700,16
SnippetsTransform,Snippets::op::control_flow_transformations_::control_flow_transformations,81200,26177200,1749750.0,27996000,16
SnippetsTransform,Snippets::op::control_flow_transformations_::init_shape_infer_linear_ir,41300,2436800,263406.25,4214500,16
SnippetsTransform,Snippets::InsertSpecificIterations,5000,40500,10437.5,167000,16
SnippetsTransform,Snippets::InitLiveRanges,10200,46600,15787.5,252600,16
SnippetsTransform,Snippets::AssignRegisters::LinearScanOptimized,700,8600,1809.375,57900,32
SnippetsTransform,Snippets::AssignRegisters,16900,991700,81368.75,1301900,16
SnippetsTransform,Snippets::InsertRegSpills,500,6000,893.75,14300,16
SnippetsTransform,Snippets::InitRegisters,29400,3355400,243918.75,3902700,16
SnippetsTransform,Snippets::NormalizeLoopIDs,1900,14700,3406.25,54500,16
SnippetsTransform,Snippets::ValidateExpandedLoops,2100,17500,3718.75,59500,16
SnippetsTransform,Snippets::CleanupLoopOffsets,600,9900,1762.5,28200,16
SnippetsTransform,Snippets::OptimizeLoopSingleEvaluation,400,5500,912.5,14600,16
SnippetsTransform,Snippets::op::control_flow_transformations_::pre_generation_pipeline,43800,8278300,570868.75,9133900,16
SnippetsTransform,Snippets::op::control_flow_transformations,183400,38499600,2705218.75,43283500,16
SnippetsTransform,Snippets::Generator_::InitEmitters,12900,774100,100933.33333333333,908400,9
SnippetsTransform,Snippets::Generator_::EmitCode,40500,800800,134544.44444444444,1210900,9
SnippetsTransform,Snippets::Generator_::EmitData,1500,841500,95866.66666666667,862800,9
SnippetsTransform,Snippets::Generator_::GetSnippet,75000,125900,87422.22222222222,786800,9
SnippetsTransform,Snippets::Generator::generate,136400,3256300,499877.77777777775,4498900,9
SnippetsTransform,Snippets::op::generate,190900,4256700,675722.2222222222,6081500,9
SnippetsTransform,Snippets::op::MulAddToFMA_callback,9700,30400,16866.666666666668,50600,3
SIMPLE_internal_op,snippets_Result_validate_and_infer_types,100,4000,504.4117647058824,68600,136
SIMPLE_internal_op,Subgraph,7400,39124800,829821.052631579,78833000,95
SIMPLE_internal_op,snippet_Result_clone_with_new_inputs,1700,543700,16722.727272727272,735800,44
SIMPLE_internal_op,Store_clone_with_new_inputs,1000,10700,1984.0,49600,25
SIMPLE_internal_op,Load,800,10200,1633.9285714285713,91500,56
SIMPLE_internal_op,FusedMulAdd,2100,14100,4583.333333333333,27500,6
FACTORY_intel_cpu,REG$NodesFactory$77$CumSum,694200,694200,694200.0,694200,1
FACTORY_intel_cpu,REG$NodesFactory$6$Convolution,3000,3000,3000.0,3000,1
FACTORY_intel_cpu,REG$NodesFactory$38$BinaryConvolution,16200,16200,16200.0,16200,1
FACTORY_intel_cpu,REG$NodesFactory$29$SpaceToBatch,2700,2700,2700.0,2700,1
FACTORY_intel_cpu,REG$NodesFactory$8$Lrn,1700,1700,1700.0,1700,1
FACTORY_intel_cpu,REG$NodesFactory$25$BatchToSpace,2300,2300,2300.0,2300,1
FACTORY_intel_cpu,REG$NodesFactory$26$DepthToSpace,3900,3900,3900.0,3900,1
FACTORY_intel_cpu,REG$NodesFactory$30$SpaceToDepth,4500,4500,4500.0,4500,1
FACTORY_intel_cpu,REG$NodesFactory$31$SparseFillEmptyRows,15200,15200,15200.0,15200,1
FACTORY_intel_cpu,REG$NodesFactory$1$If,2700,2700,2700.0,2700,1
FACTORY_intel_cpu,REG$NodesFactory$53$Broadcast,2000,2000,2000.0,2000,1
FACTORY_intel_cpu,REG$NodesFactory$88$ExperimentalDetectronTopKROIs,1700,1700,1700.0,1700,1
FACTORY_intel_cpu,REG$NodesFactory$2$Reorder,2400,2400,2400.0,2400,1
FACTORY_intel_cpu,REG$NodesFactory$97$MatrixNms,1900,1900,1900.0,1900,1
FACTORY_intel_cpu,REG$NodesFactory$10$AdaptivePooling,2100,2100,2100.0,2100,1
FACTORY_intel_cpu,REG$NodesFactory$9$Pooling,2000,2000,2000.0,2000,1
FACTORY_intel_cpu,REG$NodesFactory$15$Eltwise,2300,2300,2300.0,2300,1
FACTORY_intel_cpu,REG$NodesFactory$12$SoftMax,2300,2300,2300.0,2300,1
FACTORY_intel_cpu,REG$NodesFactory$57$EmbeddingBagPacked,2200,2200,2200.0,2200,1
FACTORY_intel_cpu,REG$NodesFactory$54$EmbeddingBagPacked,1600,1600,1600.0,1600,1
FACTORY_intel_cpu,REG$NodesFactory$3$Input,2100,2100,2100.0,2100,1
FACTORY_intel_cpu,REG$NodesFactory$4$Input,2600,2600,2600.0,2600,1
FACTORY_intel_cpu,REG$NodesFactory$34$MemoryInput,4200,4200,4200.0,4200,1
FACTORY_intel_cpu,REG$NodesFactory$33$MemoryOutput,2300,2300,2300.0,2300,1
FACTORY_intel_cpu,REG$NodesFactory$20$Tile,2400,2400,2400.0,2400,1
FACTORY_intel_cpu,REG$NodesFactory$82$GatherTree,3700,3700,3700.0,3700,1
FACTORY_intel_cpu,REG$NodesFactory$11$FullyConnected,2000,2000,2000.0,2000,1
FACTORY_intel_cpu,REG$NodesFactory$75$CTCGreedyDecoder,1800,1800,1800.0,1800,1
FACTORY_intel_cpu,REG$NodesFactory$28$Transpose,2800,2800,2800.0,2800,1
FACTORY_intel_cpu,REG$NodesFactory$86$ReorgYolo,2400,2400,2400.0,2400,1
FACTORY_intel_cpu,REG$NodesFactory$56$EmbeddingSegmentsSum,1900,1900,1900.0,1900,1
FACTORY_intel_cpu,REG$NodesFactory$18$ShapeOf,2000,2000,2000.0,2000,1
FACTORY_intel_cpu,REG$NodesFactory$91$ExperimentalDetectronGenerateProposalsSingleImage,2000,2000,2000.0,2000,1
FACTORY_intel_cpu,REG$NodesFactory$93$GenerateProposals,1600,1600,1600.0,1600,1
FACTORY_intel_cpu,REG$NodesFactory$87$ReverseSequence,2300,2300,2300.0,2300,1
FACTORY_intel_cpu,REG$NodesFactory$90$ExperimentalDetectronPriorGridGenerator,8400,8400,8400.0,8400,1
FACTORY_intel_cpu,REG$NodesFactory$61$GatherND,2400,2400,2400.0,2400,1
FACTORY_intel_cpu,REG$NodesFactory$80$LogSoftmax,1900,1900,1900.0,1900,1
FACTORY_intel_cpu,REG$NodesFactory$24$PSROIPooling,2300,2300,2300.0,2300,1
FACTORY_intel_cpu,REG$NodesFactory$35$RNN,2000,2000,2000.0,2000,1
FACTORY_intel_cpu,REG$NodesFactory$36$RNN,2300,2300,2300.0,2300,1
FACTORY_intel_cpu,REG$NodesFactory$73$CTCLoss,2500,2500,2500.0,2500,1
FACTORY_intel_cpu,REG$NodesFactory$13$Split,3800,3800,3800.0,3800,1
FACTORY_intel_cpu,REG$NodesFactory$78$DetectionOutput,3300,3300,3300.0,3300,1
FACTORY_intel_cpu,REG$NodesFactory$60$GatherElements,3600,3600,3600.0,3600,1
FACTORY_intel_cpu,REG$NodesFactory$76$CTCGreedyDecoderSeqLen,2100,2100,2100.0,2100,1
FACTORY_intel_cpu,REG$NodesFactory$74$Bucketize,3000,3000,3000.0,3000,1
FACTORY_intel_cpu,REG$NodesFactory$89$ExperimentalDetectronROIFeatureExtractor,1700,1700,1700.0,1700,1
FACTORY_intel_cpu,REG$NodesFactory$72$Math,1800,1800,1800.0,1800,1
FACTORY_intel_cpu,REG$NodesFactory$98$MultiClassNms,1700,1700,1700.0,1700,1
FACTORY_intel_cpu,REG$NodesFactory$41$Convert,1700,1700,1700.0,1700,1
FACTORY_intel_cpu,REG$NodesFactory$43$Col2Im,1800,1800,1800.0,1800,1
FACTORY_intel_cpu,REG$NodesFactory$42$ColorConvert,1700,1700,1700.0,1700,1
FACTORY_intel_cpu,REG$NodesFactory$58$EmbeddingBagOffset,1800,1800,1800.0,1800,1
FACTORY_intel_cpu,REG$NodesFactory$55$EmbeddingBagOffset,1600,1600,1600.0,1600,1
FACTORY_intel_cpu,REG$NodesFactory$65$Roll,1900,1900,1900.0,1900,1
FACTORY_intel_cpu,REG$NodesFactory$27$Pad,2300,2300,2300.0,2300,1
FACTORY_intel_cpu,REG$NodesFactory$17$Reshape,1800,1800,1800.0,1800,1
FACTORY_intel_cpu,REG$NodesFactory$44$MVN,2200,2200,2200.0,2200,1
FACTORY_intel_cpu,REG$NodesFactory$16$MatMul,2800,2800,2800.0,2800,1
FACTORY_intel_cpu,REG$NodesFactory$99$Multinomial,2600,2600,2600.0,2600,1
FACTORY_intel_cpu,REG$NodesFactory$46$ScatterUpdate,2100,2100,2100.0,2100,1
FACTORY_intel_cpu,REG$NodesFactory$47$ScatterUpdate,5000,5000,5000.0,5000,1
FACTORY_intel_cpu,REG$NodesFactory$48$ScatterUpdate,1800,1800,1800.0,1800,1
FACTORY_intel_cpu,REG$NodesFactory$49$StringTensorPack,9300,9300,9300.0,9300,1
FACTORY_intel_cpu,REG$NodesFactory$50$StringTensorUnpack,1800,1800,1800.0,1800,1
FACTORY_intel_cpu,REG$NodesFactory$67$ShuffleChannels,1700,1700,1700.0,1700,1
FACTORY_intel_cpu,REG$NodesFactory$40$TensorIterator,1700,1700,1700.0,1700,1
FACTORY_intel_cpu,REG$NodesFactory$14$Concat,1900,1900,1900.0,1900,1
FACTORY_intel_cpu,REG$NodesFactory$63$OneHot,2100,2100,2100.0,2100,1
FACTORY_intel_cpu,REG$NodesFactory$79$ExperimentalDetectronDetectionOutput,2700,2700,2700.0,2700,1
FACTORY_intel_cpu,REG$NodesFactory$7$Deconvolution,2500,2500,2500.0,2500,1
FACTORY_intel_cpu,REG$NodesFactory$39$DeformableConvolution,3700,3700,3700.0,3700,1
FACTORY_intel_cpu,REG$NodesFactory$84$Range,2100,2100,2100.0,2100,1
FACTORY_intel_cpu,REG$NodesFactory$32$StridedSlice,2000,2000,2000.0,2000,1
FACTORY_intel_cpu,REG$NodesFactory$83$GRN,2300,2300,2300.0,2300,1
FACTORY_intel_cpu,REG$NodesFactory$19$NonZero,1800,1800,1800.0,1800,1
FACTORY_intel_cpu,REG$NodesFactory$45$NormalizeL2,1600,1600,1600.0,1600,1
FACTORY_intel_cpu,REG$NodesFactory$102$PriorBox,2000,2000,2000.0,2000,1
FACTORY_intel_cpu,REG$NodesFactory$103$PriorBoxClustered,2300,2300,2300.0,2300,1
FACTORY_intel_cpu,REG$NodesFactory$5$Eye,4700,4700,4700.0,4700,1
FACTORY_intel_cpu,REG$NodesFactory$106$Unique,2700,2700,2700.0,2700,1
FACTORY_intel_cpu,REG$NodesFactory$107$Ngram,3600,3600,3600.0,3600,1
FACTORY_intel_cpu,REG$NodesFactory$110$RoPE,2000,2000,2000.0,2000,1
FACTORY_intel_cpu,REG$NodesFactory$111$CausalMaskPreprocess,1700,1700,1700.0,1700,1
FACTORY_intel_cpu,REG$NodesFactory$94$Identity,2000,2000,2000.0,2000,1
FACTORY_intel_cpu,REG$NodesFactory$51$Interpolate,2300,2300,2300.0,2300,1
FACTORY_intel_cpu,REG$NodesFactory$95$Inverse,1700,1700,1700.0,1700,1
FACTORY_intel_cpu,REG$NodesFactory$105$RandomUniform,2300,2300,2300.0,2300,1
FACTORY_intel_cpu,REG$NodesFactory$52$Reduce,1200,1200,1200.0,1200,1
FACTORY_intel_cpu,REG$NodesFactory$59$Gather,3100,3100,3100.0,3100,1
FACTORY_intel_cpu,REG$NodesFactory$96$NonMaxSuppression,11100,11100,11100.0,11100,1
FACTORY_intel_cpu,REG$NodesFactory$23$ROIPooling,2100,2100,2100.0,2100,1
FACTORY_intel_cpu,REG$NodesFactory$21$ROIAlign,2000,2000,2000.0,2000,1
FACTORY_intel_cpu,REG$NodesFactory$22$ROIAlignRotated,1900,1900,1900.0,1900,1
FACTORY_intel_cpu,REG$NodesFactory$81$TopK,1700,1700,1700.0,1700,1
FACTORY_intel_cpu,REG$NodesFactory$85$Proposal,1800,1800,1800.0,1800,1
FACTORY_intel_cpu,REG$NodesFactory$64$RegionYolo,2300,2300,2300.0,2300,1
FACTORY_intel_cpu,REG$NodesFactory$68$DFT,33600,33600,33600.0,33600,1
FACTORY_intel_cpu,REG$NodesFactory$69$RDFT,2600,2600,2600.0,2600,1
FACTORY_intel_cpu,REG$NodesFactory$70$STFT,2800,2800,2800.0,2800,1
FACTORY_intel_cpu,REG$NodesFactory$71$ISTFT,2800,2800,2800.0,2800,1
FACTORY_intel_cpu,REG$NodesFactory$92$ExtractImagePatches,2600,2600,2600.0,2600,1
FACTORY_intel_cpu,REG$NodesFactory$100$Subgraph,1900,1900,1900.0,1900,1
FACTORY_intel_cpu,REG$NodesFactory$101$Composite,1700,1700,1700.0,1700,1
FACTORY_intel_cpu,REG$NodesFactory$108$ScaledDotProductAttention,1800,1800,1800.0,1800,1
FACTORY_intel_cpu,REG$NodesFactory$115$SearchSorted,1700,1700,1700.0,1700,1
FACTORY_intel_cpu,REG$NodesFactory$116$SegmentMax,2000,2000,2000.0,2000,1
FACTORY_intel_cpu,REG$NodesFactory$117$LoRA,1900,1900,1900.0,1900,1
FACTORY_intel_cpu,REG$NodesFactory$118$GatherMatmul,1900,1900,1900.0,1900,1
FACTORY_intel_cpu,REG$NodesFactory$37$FakeQuantize,1800,1800,1800.0,1800,1
FACTORY_intel_cpu,REG$NodesFactory$62$GridSample,1900,1900,1900.0,1900,1
FACTORY_intel_cpu,REG$NodesFactory$104$Interaction,8600,8600,8600.0,8600,1
FACTORY_intel_cpu,REG$NodesFactory$112$LLMMLP,2000,2000,2000.0,2000,1
FACTORY_intel_cpu,REG$NodesFactory$113$QKVProjection,2300,2300,2300.0,2300,1
FACTORY_intel_cpu,REG$NodesFactory$109$PagedAttention,2000,2000,2000.0,2000,1
FACTORY_intel_cpu,REG$NodesFactory$114$RMSNorm,3100,3100,3100.0,3100,1
FACTORY_intel_cpu,CREATE$NodesFactory$3,3100,162207900,1311913.492063492,165301100,126
FACTORY_intel_cpu,CREATE$NodesFactory$6,3100,5232500,105453.70370370371,5694500,54
FACTORY_intel_cpu,CREATE$NodesFactory$15,2800,5453200,61531.730769230766,6399300,104
FACTORY_intel_cpu,CREATE$NodesFactory$52,5800,5199100,531440.0,5314400,10
FACTORY_intel_cpu,CREATE$NodesFactory$100,79400,8940800,706931.25,11310900,16
FACTORY_intel_cpu,CREATE$NodesFactory$51,5300,4833500,1616633.3333333333,4849900,3
FACTORY_intel_cpu,CREATE$NodesFactory$7,5955900,5955900,5955900.0,5955900,1
tbb,tbb_parallel_for,400,5369000,30213.179699637494,1983616100,65654
ov__intel_cpu__lt,Graph::Replicate_ov::Model,325650700,325650700,325650700.0,325650700,1
ov__intel_cpu__lt,Graph::SortTopologically,43500,178100,78628.57142857143,550400,7
ov__intel_cpu__lt,Graph::InitNodes,9500,9500,9500.0,9500,1
ov__intel_cpu__lt,ApplyCommonGraphOptimizations_FuseConvolutionAndZeroPoints,2229100,2229100,2229100.0,2229100,1
ov__intel_cpu__lt,ApplyCommonGraphOptimizations_FuseConvMatmulFCDeconvAndDQScales,691400,691400,691400.0,691400,1
ov__intel_cpu__lt,ApplyCommonGraphOptimizations_FuseConvolutionAndBias,3563900,3563900,3563900.0,3563900,1
ov__intel_cpu__lt,ApplyCommonGraphOptimizations_FuseMultiplyAndAdd,637600,637600,637600.0,637600,1
ov__intel_cpu__lt,ApplyCommonGraphOptimizations_MergeConvertAndEltwise,1302300,1302300,1302300.0,1302300,1
ov__intel_cpu__lt,ApplyCommonGraphOptimizations_FuseFCAndConvertOnWeights,624800,624800,624800.0,624800,1
ov__intel_cpu__lt,ApplyCommonGraphOptimizations_FuseFCAndTransposeOnWeights,742500,742500,742500.0,742500,1
ov__intel_cpu__lt,ApplyCommonGraphOptimizations_FuseDeconvolutionAndSimpleOperation,1690400,1690400,1690400.0,1690400,1
ov__intel_cpu__lt,ApplyCommonGraphOptimizations_FuseClampAndFakeQuantize,719200,719200,719200.0,719200,1
ov__intel_cpu__lt,ApplyCommonGraphOptimizations_FusePerformedAsScaleShiftAndFakeQuantize,646600,646600,646600.0,646600,1
